sample_id,macrocategory,category,type,subtype,fermented/non-fermented,country,cluster_div,unknown_per
DF_30,food,dairy,cheese,canestrato_foggiano,F,ITA,2819,0.804185882
P2609,food,dairy,cheese,cheese_1_after_ripening;interior,F,ESP,2583,0.720867209
MO005_73417,food,dairy,cheese,montasio,F,ITA,3397,0.806888431
WK027-2-L-48h-02I6_S16,food,fermented_beverages,water_kefir,water_kefir_figs_fresh_liquid,F,AUT,902,0.94345898
DF_102,food,dairy,cheese,pecorino_bagnolese,F,ITA,4509,0.703703704
ERS3967735,food,fermented_tubers_and_roots,daikon,daikon_radish_in_2percent_brine,F,IRL,2449,0.759902001
FO011_71775,food,dairy,cheese,fontina,F,ITA,4162,0.814271985
k4,food,dairy,kefir,milk_kefir,F,SGP,1377,0.755991285
S9,food,dairy,kefir,milk_kefir,F,FRA,1636,0.726772616
DF_39,food,dairy,cheese,grottone_bianco,F,ITA,3319,0.8231395
DF_75,food,dairy,cheese,caciocavallo_silano,F,ITA,3318,0.674502712
k2,food,dairy,kefir,milk_kefir,F,SGP,962,0.77962578
Q02-29,food,dairy,cheese,cheese_1_after_ripening;rind,F,ESP,7402,0.797352067
SRS6087088,food,fermented_beverages,pulque,aguamiel_pulque,F,MEX,2166,0.677285319
Q02-28,food,dairy,cheese,cheese_2_after_ripening;core,F,ESP,5413,0.696656198
V-29,food,dairy,cheese,cheese_rind_1_t30,F,ITA,7860,0.838422392
ERS3967699,food,fermented_fruits_and_vegetables,cucumber,,F,GBR,3450,0.645507246
Q04-21,food,dairy,whey,whey,F,ESP,3660,0.633606557
ERS3967704,food,fermented_fruits_and_vegetables,pickled_vegetables,,F,CHN,1464,0.631830601
ERS3967711,food,fermented_fruits_and_vegetables,sauerkraut,dill_dearg,F,IRL,2638,0.634571645
ERS3967741,food,fermented_beverages,water_kefir,water_kefir_coconut,F,IRL,4910,0.737678208
Q02-25,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,2731,0.583668986
DF_115,food,dairy,cheese,provola_affumicata,F,ITA,3833,0.69292982
Q02-30,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,4622,0.676979662
ERS3967698,food,fermented_grains_legumes_and_seeds,soybean,tempeh,F,GBR,1843,0.416169289
SRS2870591,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,1114,0.373429084
Q02-24,food,dairy,cheese,cheese_2_before_ripening;core,F,ESP,2515,0.571769384
P2584,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,10964,0.771889821
P2587,food,dairy,cheese,cheese_2_before_ripening;interior,F,ESP,5561,0.650782233
SRS2870569,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,2117,0.377420879
Q02-26,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,2338,0.581693755
AF45,food,fermented_tubers_and_roots,ogiri,cassava,F,NGA,1216,0.504111842
SRS1050146,food,fermented_fruits_and_vegetables,grape,vitis_vinifera_l_cv_corvina_grape_withering,F,ITA,855,0.385964912
932_Robiola_due_Latte,food,dairy,cheese,robiola_due_latti,F,ITA,2156,0.532931354
TGS04-28,food,dairy,cheese,cheese_2_after_ripening;core,F,IRL,9908,0.896043601
Q06-23,food,dairy,cheese,cheese_1_before_ripening;core,F,ESP,2191,0.391602008
P2586,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,6908,0.725101332
TGS05-21,food,dairy,whey,whey,F,IRL,1283,0.143413874
ERS3466733,food,dairy,cheese,tomme,F,IRL,2328,0.648195876
Q03-21,food,dairy,whey,whey,F,ESP,2694,0.494060876
AF74,food,fermented_grains_legumes_and_seeds,ugi,sorghum_and_pearl_millet,F,KEN,1482,0.552631579
AF84,food,fermented_tubers_and_roots,gari,cassava,F,NGA,3499,0.598742498
TGS05-27_0,food,dairy,cheese,cheese_1_final_product;mozzarella;core,F,IRL,1524,0.269685039
TGS05-30_0,food,dairy,cheese,cheese_2_final_product;mozzarella;rind,F,IRL,1043,0.15915628
SRS2870600,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,1998,0.411411411
SRS2870602,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,1441,0.314365024
ERS3466746,food,dairy,cheese,hard_cheese,F,IRL,3531,0.612291136
C05-19,food,fermented_meat,meat,cured_meat_after_ripening,F,ESP,1232,0.775162338
Q05-21,food,dairy,whey,whey,F,ESP,1866,0.616827438
SRS2870590,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,1901,0.284061021
AF73,food,fermented_grains_legumes_and_seeds,ugi,finger_millet,F,KEN,1101,0.240690282
Q08-21,food,dairy,whey,whey,F,ESP,2974,0.594149294
AF89,food,fermented_tubers_and_roots,fufu,cassava,F,NGA,2881,0.615064214
SRS2920551,food,fermented_beverages,tea,pu-erh_tea,F,CHN,3230,0.655417957
VB04-26,food,dairy,cheese,fresh_cheese_b_rind,F,AUT,2322,0.462962963
SRS5803195,food,fermented_fish,skate_fish,hongeo,F,KOR,324,0.481481481
SRS3379157,food,fermented_fruits_and_vegetables,red_pepper_sauce,,F,CHN,1584,0.297348485
O-23.1,food,dairy,cheese,cheese_core_1_t30,F,ITA,3588,0.561036789
SRS3379165,food,fermented_fruits_and_vegetables,red_pepper_sauce,,F,CHN,751,0.263648469
SRS6087090,food,fermented_beverages,pulque,aguamiel_pulque,F,MEX,1700,0.681176471
SRS2920550,food,fermented_beverages,tea,pu-erh_tea,F,CHN,4696,0.669505963
P2234_73323,food,dairy,cheese,cheese_1_before_ripening;interior,F,ESP,6354,0.682090022
SRS2870568,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,1345,0.333085502
Q07-21,food,dairy,whey,whey,F,ESP,2347,0.575628462
P2236_73323,food,dairy,cheese,cheese_2_before_ripening;interior,F,ESP,6481,0.684307977
P2504,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,3097,0.689376816
P2613,food,dairy,whey,whey,F,ESP,1595,0.648902821
282_Bethlehem,food,dairy,cheese,bethlehem,F,USA,2016,0.562003968
ERS3967689,food,dairy,cheese,wagashi,F,BEN,2867,0.460760377
P2623,food,dairy,whey,whey,F,ESP,2759,0.636824937
Q06-24,food,dairy,cheese,cheese_2_before_ripening;core,F,ESP,2408,0.379983389
Q08-24,food,dairy,cheese,cheese_2_before_ripening;core,F,ESP,3429,0.578885973
AF76,food,fermented_grains_legumes_and_seeds,ugi,finger_millet_and_pearl_millet,F,KEN,798,0.179197995
P2585,food,dairy,cheese,cheese_1_before_ripening;interior,F,ESP,4776,0.641541039
PM002_71775,food,dairy,cheese,provolone_del_monaco,F,ITA,4916,0.594182262
SRS4562500,food,fermented_grains_legumes_and_seeds,soybean,kinema,F,IND,1816,0.648127753
DS_111,food,fermented_meat,salami,salame_piacentino,F,ITA,4190,0.535322196
VB04-25,food,dairy,cheese,fresh_cheese_a_rind,F,AUT,2712,0.413348083
GO001_73417,food,dairy,cheese,gorgonzola,F,ITA,3819,0.821942917
Q02-23,food,dairy,cheese,cheese_1_before_ripening;core,F,ESP,3583,0.631314541
ERS3967688,food,dairy,cheese,wagashi,F,BEN,2183,0.322950069
ERS3466774,food,dairy,cheese,hard_cheese,F,IRL,3294,0.745598057
ERS1739838,food,dairy,nunu,,F,GHA,2173,0.402669121
Q08-23,food,dairy,cheese,cheese_1_before_ripening;core,F,ESP,3330,0.590990991
SRS2920555,food,fermented_beverages,tea,pu-erh_tea,F,CHN,2681,0.659828422
P2235_73323,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,6563,0.632637513
Q06-25,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,2735,0.371115174
ERS3967715,food,fermented_beverages,water_kefir,water_kefir_lemon,F,IRL,1579,0.622545915
Q04-24,food,dairy,cheese,cheese_2_before_ripening;core,F,ESP,2119,0.599339311
ERS1739837,food,dairy,nunu,,F,GHA,1256,0.342356688
ERS1739831,food,dairy,nunu,,F,GHA,1726,0.458285052
P2596,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,4931,0.682822957
VB14-25,food,dairy,cheese,fresh_cheese_a_rind,F,AUT,2678,0.546303211
ERS1739839,food,dairy,nunu,,F,GHA,1269,0.475177305
AF17,food,alcohol,pito,millet,F,NGA,2232,0.467293907
ERS1739833,food,dairy,nunu,,F,GHA,1714,0.422987165
SRS3379166,food,fermented_fruits_and_vegetables,red_pepper_sauce,,F,CHN,1236,0.343042071
VB12-25,food,dairy,cheese,fresh_cheese_a_rind,F,AUT,1916,0.466597077
ERS3967701,food,fermented_beverages,water_kefir,water_kefir,F,GBR,4503,0.705529647
VB13-26,food,dairy,cheese,fresh_cheese_b_rind,F,AUT,2145,0.552913753
SRS398266,food,fermented_grains_legumes_and_seeds,soybean,chinese_soy_sauce_brine,F,MYS,2894,0.528680028
ERS3466765,food,dairy,cheese,brie,F,IRL,1498,0.530040053
AF27,food,dairy,wagashi,full_fat_milk_whole_milk_white_vinegar_salt,F,GHA,1784,0.594170404
P2594,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,5807,0.749612537
ERS2032094,food,dairy,cheese,cheddar,F,IRL,2459,0.655551037
ERS2032123,food,dairy,cheese,cheddar,F,IRL,5134,0.757499026
P2227_73323,food,dairy,cheese,cheese_1_after_ripening;rind,F,ESP,3406,0.770698767
P2483,food,dairy,cheese,cheese_1_after_ripening;interior,F,ESP,2341,0.721486544
P2568,food,dairy,cheese,cheese_1_after_ripening;rind,F,ESP,2873,0.780020884
TGS14-21,food,dairy,whey,whey,F,IRL,621,0.626409018
TGS15-29,food,dairy,cheese,cheese_1_after_ripening;rind,F,IRL,5156,0.890418929
ERS3466764,food,dairy,cheese,smoked_cheese,F,IRL,753,0.616201859
N1,food,dairy,kefir,milk_kefir,F,AUS,308,0.564935065
P7,food,dairy,kefir,milk_kefir,F,HRV,1070,0.638317757
V5,food,dairy,kefir,milk_kefir,F,DEU,1115,0.679820628
ERS2032122,food,dairy,cheese,cheddar,F,IRL,2925,0.731965812
P2555,food,dairy,cheese,cheese_1_before_ripening;interior,F,ESP,2372,0.71163575
VB02-21,food,dairy,whey,whey,F,AUT,1626,0.661746617
TGS10-21,food,dairy,whey,whey,F,IRL,1171,0.605465414
TGS13-27,food,dairy,cheese,cheese_1_after_ripening;core,F,IRL,2612,0.754594181
AS111_71775,food,dairy,cheese,asiago,F,ITA,2500,0.7168
H-30,food,dairy,cheese,cheese_rind_2_t120,F,ITA,4825,0.834818653
T-23,food,dairy,cheese,cheese_core_1_t0,F,ITA,1382,0.650506512
V-24,food,dairy,cheese,cheese_core_2_t0,F,ITA,4125,0.759272727
C12,food,dairy,kefir,milk_kefir,F,GBR,1414,0.772984441
M7,food,dairy,kefir,milk_kefir,F,IND,461,0.557483731
S11,food,dairy,kefir,milk_kefir,F,ZAF,1580,0.655696203
ERS2032106,food,dairy,cheese,cheddar,F,IRL,4597,0.749401784
DF_118,food,dairy,cheese,roquefort,F,ITA,5233,0.895471049
DF_15,food,dairy,cheese,bergader_erborinato,F,ITA,3574,0.845831002
P2199_73323,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,986,0.728194726
P2215_73323,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,593,0.58010118
P2226_73323,food,dairy,cheese,cheese_2_before_ripening;interior,F,ESP,1141,0.750219106
P2608,food,dairy,cheese,cheese_1_after_ripening;rind,F,ESP,2629,0.780144542
TGS14-28,food,dairy,cheese,cheese_2_after_ripening;core,F,IRL,2286,0.655730534
H-24,food,dairy,cheese,cheese_core_2_t0,F,ITA,1085,0.597235023
ERS3466725,food,dairy,cheese,cheddar,F,IRL,1390,0.599280576
ERS3466766,food,dairy,cheese,hard_cheese,F,IRL,1381,0.711803041
L8,food,dairy,kefir,milk_kefir,F,TWN,2445,0.761554192
U-2-12,food,dairy,kefir,milk_kefir,F,DEU,1257,0.659506762
Q06-26,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,1565,0.534185304
AF46,food,fermented_grains_legumes_and_seeds,ogi,sorghum,F,NGA,1368,0.698099415
P2233_73323,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,6289,0.787883606
VB09-23,food,dairy,cheese,fresh_cheese_a_core,F,AUT,1173,0.688832055
AS003_73417,food,dairy,cheese,asiago,F,ITA,1400,0.648571429
H-25,food,dairy,cheese,cheese_rind_1_t0,F,ITA,922,0.600867679
ERS3466720,food,dairy,cheese,mild,F,IRL,726,0.603305785
ERS3466731,food,dairy,cheese,cheddar,F,IRL,996,0.592369478
ERS3466757,food,dairy,cheese,cheddar,F,IRL,673,0.560178306
G2,food,dairy,kefir,milk_kefir,F,CAN,1470,0.613605442
H3,food,dairy,kefir,milk_kefir,F,GRC,638,0.622257053
I2,food,dairy,kefir,milk_kefir,F,TWN,2125,0.705882353
M10,food,dairy,kefir,milk_kefir,F,AUS,395,0.572151899
P12,food,dairy,kefir,milk_kefir,F,BGR,1674,0.690561529
U-2-11,food,dairy,kefir,milk_kefir,F,DEU,1081,0.636447734
V6,food,dairy,kefir,milk_kefir,F,DEU,1149,0.683202785
ERS2032101,food,dairy,cheese,cheddar,F,IRL,1876,0.629530917
ERS2032110,food,dairy,cheese,cheddar,F,IRL,4192,0.75620229
ERS2032114,food,dairy,cheese,cheddar,F,IRL,2852,0.709677419
DF_122,food,dairy,cheese,pecorino,F,ITA,2398,0.703085905
CSB720,food,dairy,cheese,cheese_rind,F,USA,5539,0.872901246
P2223_73323,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,816,0.601715686
P2524,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,1422,0.734177215
P2610,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,4033,0.825440119
AS102_71775,food,dairy,cheese,asiago,F,ITA,911,0.608122942
SRS2870578,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,415,0.56626506
M6,food,dairy,kefir,milk_kefir,F,IND,656,0.55945122
Q2,food,dairy,kefir,milk_kefir,F,TWN,1389,0.590352772
V3,food,dairy,kefir,milk_kefir,F,DEU,1167,0.669237361
Q06-28,food,dairy,cheese,cheese_2_after_ripening;core,F,ESP,4515,0.650276855
P2195_73323,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,574,0.613240418
P2494,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,562,0.567615658
P2604,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,3700,0.834324324
P2637,food,dairy,cheese,cheese_2_before_ripening;interior,F,ESP,4650,0.834193548
T-26.1,food,dairy,cheese,cheese_rind_2_t15,F,ITA,1223,0.631234669
SRS2870599,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,658,0.553191489
ERS3466770,food,dairy,cheese,tomme,F,IRL,1658,0.676115802
ERS3466794,food,dairy,cheese,fresh_cheese,F,IRL,641,0.550702028
G5,food,dairy,kefir,milk_kefir,F,CAN,292,0.565068493
L12,food,dairy,kefir,milk_kefir,F,IRL,1164,0.650343643
S10,food,dairy,kefir,milk_kefir,F,ZAF,1109,0.600541028
T1,food,dairy,kefir,milk_kefir,F,ZAF,1888,0.730932203
W6,food,dairy,kefir,milk_kefir,F,DEU,1148,0.682926829
DF_94,food,dairy,cheese,fiore_sardo,F,ITA,2352,0.709183673
P2214_73323,food,dairy,cheese,cheese_1_before_ripening;interior,F,ESP,318,0.58490566
P2507,food,dairy,whey,whey,F,ESP,1230,0.669105691
P2636,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,4581,0.838899804
TGS13-28,food,dairy,cheese,cheese_2_after_ripening;core,F,IRL,1404,0.683048433
TGS15-24,food,dairy,cheese,cheese_2_before_ripening;core,F,IRL,365,0.635616438
PT014_71775,food,dairy,cheese,pecorino_toscano,F,ITA,1201,0.683597002
ERS3466728,food,dairy,cheese,tomme,F,IRL,743,0.620457604
B6,food,dairy,kefir,milk_kefir,F,GRC,767,0.636245111
V9,food,dairy,kefir,milk_kefir,F,DEU,2052,0.7582846
Q01-26,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,982,0.572301426
Q01-28,food,dairy,cheese,cheese_2_after_ripening;core,F,ESP,955,0.565445026
Q07-26,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,1309,0.624904507
ERS2032112,food,dairy,cheese,cheddar,F,IRL,5649,0.77960701
P2194_73323,food,dairy,cheese,cheese_1_before_ripening;interior,F,ESP,1120,0.695535714
AS005_71775,food,dairy,cheese,asiago,F,ITA,2619,0.730431462
SRS2870588,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,453,0.556291391
SRS2870598,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,657,0.555555556
ERS3466793,food,dairy,cheese,fresh_cheese,F,IRL,2286,0.759405074
I6,food,dairy,kefir,milk_kefir,F,NZL,1099,0.648771611
k12,food,dairy,kefir,milk_kefir,F,IRL,1172,0.650170648
M8,food,dairy,kefir,milk_kefir,F,IND,654,0.558103976
O12,food,dairy,kefir,milk_kefir,F,TWN,2089,0.691718526
P1,food,dairy,kefir,milk_kefir,F,TWN,2106,0.699430199
P10,food,dairy,kefir,milk_kefir,F,BGR,2403,0.741573034
Q05-24,food,dairy,cheese,cheese_2_before_ripening;core,F,ESP,1243,0.61383749
ERS2032118,food,dairy,cheese,cheddar,F,IRL,3798,0.750394945
DF_45,food,dairy,cheese,fiore_sardo,F,ITA,3158,0.697593414
P2197_73323,food,dairy,cheese,cheese_1_after_ripening;rind,F,ESP,828,0.746376812
P2238_73323,food,dairy,cheese,cheese_1_after_ripening;interior,F,ESP,5441,0.814004779
P2500,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,2318,0.710094909
P2502,food,dairy,cheese,cheese_1_after_ripening;rind,F,ESP,3267,0.696969697
TGS01-27,food,dairy,cheese,cheese_1_after_ripening;core,F,IRL,1215,0.716872428
TGS12-30,food,dairy,cheese,cheese_2_after_ripening;rind,F,IRL,792,0.569444444
AS107_71775,food,dairy,cheese,asiago,F,ITA,3956,0.749494439
A11,food,dairy,kefir,milk_kefir,F,IRL,762,0.619422572
J7,food,dairy,kefir,milk_kefir,F,GBR,659,0.552352049
k1,food,dairy,kefir,milk_kefir,F,IRL,1167,0.650385604
N12,food,dairy,kefir,milk_kefir,F,IND,1033,0.65053243
Q9,food,dairy,kefir,milk_kefir,F,AUS,659,0.558421851
R12,food,dairy,kefir,milk_kefir,F,SWE,1367,0.771762985
R9,food,dairy,kefir,milk_kefir,F,ESP,1165,0.769098712
S1,food,dairy,kefir,milk_kefir,F,SWE,1111,0.774977498
V2,food,dairy,kefir,milk_kefir,F,DEU,1634,0.734394125
Q05-23,food,dairy,cheese,cheese_1_before_ripening;core,F,ESP,1112,0.620503597
ERS2032089,food,dairy,cheese,cheddar,F,IRL,1382,0.632416787
P2239_73323,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,8388,0.937172151
P2498,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,2041,0.686428221
VB06-21,food,dairy,whey,whey,F,AUT,2246,0.636242208
TGS04-21,food,dairy,whey,whey,F,IRL,1323,0.767195767
TGS08-21,food,dairy,whey,whey,F,IRL,1946,0.788797533
T-24,food,dairy,cheese,cheese_core_2_t0,F,ITA,1255,0.636653386
ERS3466719,food,dairy,cheese,cheddar,F,IRL,955,0.683769634
A12,food,dairy,kefir,milk_kefir,F,IRL,1589,0.721208307
M5,food,dairy,kefir,milk_kefir,F,TWN,1108,0.792418773
Q01-24,food,dairy,cheese,cheese_2_before_ripening;core,F,ESP,991,0.572149344
ERS2032100,food,dairy,cheese,cheddar,F,IRL,1329,0.592174567
P2537,food,dairy,whey,whey,F,ESP,394,0.634517766
P2570,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,3818,0.875851231
ERS3466772,food,dairy,cheese,smoked_cheese,F,IRL,1602,0.573657928
I3,food,dairy,kefir,milk_kefir,F,TWN,1383,0.593637021
I7,food,dairy,kefir,milk_kefir,F,NZL,949,0.597471022
P2,food,dairy,kefir,milk_kefir,F,DEU,1429,0.67179846
Q07-23,food,dairy,cheese,cheese_1_before_ripening;core,F,ESP,1244,0.603697749
P2147_73322,food,dairy,cheese,cheese_1_after_ripening;rind,F,ESP,5760,0.829861111
P2232_73323,food,dairy,whey,whey,F,ESP,1653,0.660012099
P2482,food,dairy,cheese,cheese_1_after_ripening;rind,F,ESP,869,0.744533947
P2510,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,786,0.74173028
P2600,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,7322,0.844577984
P2606,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,2818,0.751596877
DC18-04-BC,food,dairy,cheese,fresh_cheese_b_core,F,AUT,642,0.595015576
DC18-F-BC,food,dairy,cheese,ripened_cheese_b_core,F,AUT,1021,0.729676787
TGS03-29,food,dairy,cheese,cheese_1_after_ripening;rind,F,IRL,4090,0.882396088
TGS08-23,food,dairy,cheese,cheese_1_before_ripening;core,F,IRL,1463,0.779904306
TGS09-25,food,dairy,cheese,cheese_1_before_ripening;rind,F,IRL,1632,0.608455882
TGS14-27,food,dairy,cheese,cheese_1_after_ripening;core,F,IRL,1098,0.588342441
T-24.1,food,dairy,cheese,cheese_core_2_t15,F,ITA,2617,0.722200994
ERS3466735,food,dairy,cheese,blue_cheese,F,IRL,1283,0.684333593
ERS3466741,food,dairy,cheese,cheddar,F,IRL,1174,0.738500852
ERS3466763,food,dairy,cheese,hard_cheese,F,IRL,550,0.534545455
ERS3466779,food,dairy,cheese,smoked_cheese,F,IRL,760,0.625
H10,food,dairy,kefir,milk_kefir,F,TWN,2146,0.709226468
ERS2032096,food,dairy,cheese,cheddar,F,IRL,1281,0.587822014
ERS2032103,food,dairy,cheese,cheddar,F,IRL,4213,0.768098742
DF_77,food,dairy,cheese,parmigiano_reggiano,F,ITA,4511,0.746176014
TGS03-23,food,dairy,cheese,cheese_1_before_ripening;core,F,IRL,533,0.652908068
V-25,food,dairy,cheese,cheese_rind_1_t0,F,ITA,1937,0.778007228
ERS3466767,food,dairy,cheese,smoked_cheese,F,IRL,1133,0.567519859
ERS3466786,food,dairy,cheese,feta,F,IRL,677,0.562776957
J9,food,dairy,kefir,milk_kefir,F,GBR,1315,0.75513308
P8,food,dairy,kefir,milk_kefir,F,HRV,1542,0.658236057
Q4,food,dairy,kefir,milk_kefir,F,TWN,2526,0.755344418
ERS2032097,food,dairy,cheese,cheddar,F,IRL,1671,0.635547576
ERS2032105,food,dairy,cheese,cheddar,F,IRL,906,0.609271523
P2224_73323,food,dairy,cheese,cheese_1_before_ripening;interior,F,ESP,2528,0.626977848
DC18-F-AC,food,dairy,cheese,ripened_cheese_a_core,F,AUT,1235,0.769230769
TGS01-25,food,dairy,cheese,cheese_1_before_ripening;rind,F,IRL,1536,0.777994792
TGS12-26,food,dairy,cheese,cheese_2_before_ripening;rind,F,IRL,594,0.595959596
TGS13-26,food,dairy,cheese,cheese_2_before_ripening;rind,F,IRL,570,0.554385965
SRS2870581,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,337,0.554896142
ERS3466755,food,dairy,cheese,cheddar,F,IRL,773,0.615782665
ERS3466783,food,dairy,cheese,fresh_cheese,F,IRL,1137,0.729991205
H3_S87,food,dairy,kefir,milk_kefir_contamined,F,GRC,1637,0.621869273
H4,food,dairy,kefir,milk_kefir,F,GRC,1333,0.617404351
J1,food,dairy,kefir,milk_kefir,F,BGR,2301,0.759669709
Q5,food,dairy,kefir,milk_kefir,F,TWN,2707,0.754710011
V12,food,dairy,kefir,milk_kefir,F,DEU,646,0.557275542
V4,food,dairy,kefir,milk_kefir,F,DEU,1028,0.61770428
ERS3967708,food,fermented_beverages,water_kefir,water_kefir_fennel,F,IRL,1182,0.668358714
P2508,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,1089,0.723599633
P2520,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,985,0.693401015
ERS3466778,food,dairy,cheese,brie,F,IRL,1975,0.710379747
B12,food,dairy,kefir,milk_kefir,F,IRL,2109,0.743006164
L7,food,dairy,kefir,milk_kefir,F,TWN,1957,0.706693919
W7,food,dairy,kefir,milk_kefir,F,IRL,647,0.548686244
P2228_73323,food,dairy,cheese,cheese_1_after_ripening;interior,F,ESP,1686,0.619217082
P2514,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,1423,0.685172171
TGS01-23,food,dairy,cheese,cheese_1_before_ripening;core,F,IRL,1323,0.77702192
ERS3466726,food,dairy,cheese,cheddar,F,IRL,939,0.612353568
ERS3466732,food,dairy,cheese,cheddar,F,IRL,850,0.588235294
L11,food,dairy,kefir,milk_kefir,F,IRL,1151,0.649000869
V10,food,dairy,kefir,milk_kefir,F,DEU,1688,0.771327014
319_Tarentaise,food,dairy,cheese,tarentaise,F,FRA,2053,0.794934243
ERS2032108,food,dairy,cheese,cheddar,F,IRL,2438,0.684987695
DF_35,food,dairy,cheese,trentingrana,F,ITA,2934,0.721881391
P2192_73323,food,dairy,whey,whey,F,ESP,999,0.585585586
P2225_73323,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,976,0.772540984
P2519,food,dairy,cheese,cheese_1_before_ripening;interior,F,ESP,789,0.685678074
P2633,food,dairy,whey,whey,F,ESP,2856,0.695028011
H-28,food,dairy,cheese,cheese_core_2_t120,F,ITA,1209,0.674110835
ERS3466752,food,dairy,cheese,cheddar,F,IRL,667,0.707646177
ERS3466769,food,dairy,cheese,tomme,F,IRL,1224,0.718954248
I5,food,dairy,kefir,milk_kefir,F,TWN,1779,0.731871838
M12,food,dairy,kefir,milk_kefir,F,AUS,549,0.56284153
O11,food,dairy,kefir,milk_kefir,F,TWN,1854,0.706580367
P9,food,dairy,kefir,milk_kefir,F,HRV,1162,0.65404475
Q3,food,dairy,kefir,milk_kefir,F,TWN,2045,0.604889976
S3,food,dairy,kefir,milk_kefir,F,IRL,743,0.631224764
W10,food,dairy,kefir,milk_kefir,F,IRL,647,0.547140649
Q06-27,food,dairy,cheese,cheese_1_after_ripening;core,F,ESP,2399,0.669028762
Q07-25,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,1286,0.615085537
ERS2032121,food,dairy,cheese,cheddar,F,IRL,855,0.596491228
SRS2706108,food,fermented_fruits_and_vegetables,sauerkraut,,F,USA,1388,0.687319885
P2149_73322,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,5017,0.808251943
AS212_71775,food,dairy,cheese,asiago,F,ITA,2337,0.683782627
MO007_73418,food,dairy,cheese,montasio,F,ITA,2583,0.707317073
SRS2870582,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,371,0.552560647
ERS2068303,food,fermented_beverages,coffee,coffee_arabica,F,ECU,1007,0.772591857
ERS3466787,food,dairy,cheese,cheddar,F,IRL,1146,0.633507853
V1,food,dairy,kefir,milk_kefir,F,DEU,1617,0.756957328
Q06-21,food,dairy,whey,whey,F,ESP,1136,0.661091549
ERS2032098,food,dairy,cheese,cheddar,F,IRL,1457,0.641729581
ERS2032119,food,dairy,cheese,cheddar,F,IRL,4728,0.764382403
P2143_73322,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,1350,0.611851852
P2591,food,dairy,cheese,cheese_2_after_ripening;interior,F,ESP,4711,0.898959881
TGS03-21,food,dairy,whey,whey,F,IRL,457,0.562363239
TGS08-27,food,dairy,cheese,cheese_1_after_ripening;core,F,IRL,687,0.598253275
TGS08-28,food,dairy,cheese,cheese_2_after_ripening;core,F,IRL,860,0.588372093
SRS2870570,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,410,0.565853659
